raceId,driverId,stop,lap,time_old,duration,milliseconds,year,round,circuitId,name,date,time,urlRaces,driverRef,number,code,forename,surname,dob,nationality,urlDrivers
843,15,2,42,16:18:14,22.260,22260,,,,,,,,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
843,24,3,45,16:25:39,23.499,23499,,,,,,,,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
843,16,3,47,16:26:24,28.708,28708,,,,,,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
843,815,3,48,16:28:01,13.900,13900,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
843,815,4,50,16:31:39,28.845,28845,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
844,815,1,1,15:05:18,29.270,29270,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
844,30,1,2,15:06:35,30.182,30182,,,,,,,,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
844,808,1,8,15:16:06,21.422,21422,,,,,,,,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
844,13,1,9,15:17:37,22.022,22022,,,,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
844,1,1,9,15:17:38,20.833,20833,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
844,67,1,9,15:17:47,21.769,21769,,,,,,,,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
844,17,1,10,15:19:04,21.050,21050,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
844,4,1,10,15:19:05,21.308,21308,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
844,3,1,10,15:19:09,22.573,22573,,,,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
844,2,1,10,15:19:16,22.300,22300,,,,,,,,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
844,22,1,10,15:19:20,22.717,22717,,,,,,,,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
844,16,1,10,15:19:22,21.649,21649,,,,,,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
844,20,1,11,15:20:32,20.623,20623,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
844,814,1,11,15:21:00,20.775,20775,,,,,,,,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
844,813,1,11,15:21:09,23.881,23881,,,,,,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
844,18,1,13,15:23:57,21.368,21368,,,,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
844,155,1,13,15:24:09,21.820,21820,,,,,,,,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
844,153,1,13,15:24:25,22.713,22713,,,,,,,,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
844,15,1,13,15:24:28,23.066,23066,,,,,,,,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
844,30,2,14,15:26:02,20.907,20907,,,,,,,,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
844,39,1,14,15:26:26,27.353,27353,,,,,,,,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
844,5,1,15,15:27:42,22.854,22854,,,,,,,,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
844,24,1,15,15:28:03,24.634,24634,,,,,,,,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
844,815,2,16,15:29:30,22.895,22895,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
844,816,1,16,15:29:37,22.779,22779,,,,,,,,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
844,24,2,16,15:30:57,56.611,56611,,,,,,,,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
844,808,2,19,15:33:42,21.323,21323,,,,,,,,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
844,1,2,20,15:35:09,21.075,21075,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
844,17,2,21,15:36:27,20.421,20421,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
844,3,2,22,15:38:24,20.927,20927,,,,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
844,2,2,22,15:38:25,21.919,21919,,,,,,,,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
844,4,2,23,15:39:35,21.732,21732,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
844,13,2,23,15:39:58,21.322,21322,,,,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
844,67,2,23,15:40:07,22.128,22128,,,,,,,,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
844,155,2,23,15:40:15,23.455,23455,,,,,,,,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
844,22,2,24,15:41:43,22.868,22868,,,,,,,,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
844,814,2,24,15:41:50,20.930,20930,,,,,,,,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
844,20,2,25,15:42:31,20.112,20112,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
844,16,2,25,15:43:21,21.084,21084,,,,,,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
844,813,2,25,15:43:41,22.555,22555,,,,,,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
844,15,2,25,15:43:47,22.862,22862,,,,,,,,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
844,18,2,26,15:44:37,22.639,22639,,,,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
844,39,2,27,15:47:59,24.962,24962,,,,,,,,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
844,153,2,29,15:49:46,21.826,21826,,,,,,,,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
844,30,3,30,15:51:13,20.379,20379,,,,,,,,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
844,5,2,31,15:53:27,21.633,21633,,,,,,,,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
844,814,3,32,15:54:38,20.887,20887,,,,,,,,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
844,815,3,32,15:54:42,22.365,22365,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
844,3,3,33,15:55:49,20.949,20949,,,,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
844,1,3,34,15:57:04,35.688,35688,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
844,816,2,33,15:57:20,24.837,24837,,,,,,,,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
844,808,3,34,15:57:21,21.838,21838,,,,,,,,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
844,13,3,34,15:57:22,23.471,23471,,,,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
844,17,3,35,15:58:20,20.843,20843,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
844,4,3,36,15:59:49,21.702,21702,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
844,2,3,36,16:00:31,20.872,20872,,,,,,,,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
844,24,3,35,16:02:57,25.125,25125,,,,,,,,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
844,155,3,38,16:03:58,22.456,22456,,,,,,,,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
844,18,3,39,16:05:05,21.417,21417,,,,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
844,153,3,39,16:05:31,21.986,21986,,,,,,,,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
844,20,3,40,16:05:46,20.385,20385,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
844,15,3,39,16:06:10,22.219,22219,,,,,,,,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
844,67,3,40,16:06:48,22.032,22032,,,,,,,,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
844,22,3,40,16:07:01,21.687,21687,,,,,,,,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
844,16,3,40,16:07:05,21.006,21006,,,,,,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
844,24,4,37,16:07:22,43.603,43603,,,,,,,,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
844,813,3,41,16:09:04,21.827,21827,,,,,,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
844,815,4,42,16:10:21,21.715,21715,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
844,3,4,44,16:12:55,20.308,20308,,,,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
844,814,4,44,16:13:28,21.403,21403,,,,,,,,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
844,17,4,45,16:13:49,22.087,22087,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
844,808,4,45,16:14:37,21.662,21662,,,,,,,,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
844,30,4,45,16:14:46,20.597,20597,,,,,,,,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
844,4,4,46,16:15:17,21.379,21379,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
844,813,4,45,16:15:30,13.925,13925,,,,,,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
844,1,4,46,16:15:51,22.041,22041,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
844,2,4,46,16:16:10,21.884,21884,,,,,,,,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
844,13,4,46,16:16:13,26.685,26685,,,,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
844,20,4,47,16:16:40,20.489,20489,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
844,39,3,45,16:17:26,24.474,24474,,,,,,,,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
844,5,3,53,16:28:36,23.114,23114,,,,,,,,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
844,153,4,55,16:30:31,21.931,21931,,,,,,,,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
845,155,1,1,14:05:11,24.871,24871,,,,,,,,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
845,815,1,7,14:14:14,23.592,23592,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
845,813,1,8,14:15:48,22.689,22689,,,,,,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
845,20,1,9,14:16:54,20.253,20253,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
845,67,1,9,14:17:17,20.818,20818,,,,,,,,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
845,4,1,10,14:18:23,20.567,20567,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
845,17,1,10,14:18:27,20.881,20881,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
845,30,1,10,14:18:43,20.084,20084,,,,,,,,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
845,1,1,11,14:19:57,19.761,19761,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
845,808,1,11,14:20:14,21.856,21856,,,,,,,,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
845,3,1,11,14:20:17,20.647,20647,,,,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
845,13,1,11,14:20:19,20.800,20800,,,,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
845,153,1,11,14:20:28,20.741,20741,,,,,,,,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
845,22,1,11,14:20:48,29.936,29936,,,,,,,,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
845,16,1,13,14:23:57,20.773,20773,,,,,,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
845,18,1,14,14:24:51,20.015,20015,,,,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
845,39,1,14,14:25:56,24.843,24843,,,,,,,,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
845,814,1,15,14:26:40,20.070,20070,,,,,,,,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
845,15,1,15,14:26:50,22.364,22364,,,,,,,,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
845,5,1,16,14:28:30,21.019,21019,,,,,,,,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
845,24,1,16,14:28:55,23.157,23157,,,,,,,,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
845,10,1,16,14:29:00,22.744,22744,,,,,,,,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
845,816,1,17,14:30:41,23.176,23176,,,,,,,,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
845,20,2,18,14:30:44,19.887,19887,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
845,4,2,19,14:32:13,20.238,20238,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
845,17,2,19,14:32:16,20.079,20079,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
845,813,2,20,14:34:36,24.821,24821,,,,,,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
845,13,2,21,14:35:51,21.635,21635,,,,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
845,2,1,21,14:36:21,21.322,21322,,,,,,,,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
845,1,2,23,14:38:08,20.235,20235,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
845,22,2,23,14:39:40,21.226,21226,,,,,,,,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
845,153,2,24,14:40:47,20.872,20872,,,,,,,,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
845,67,2,25,14:42:10,24.745,24745,,,,,,,,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
845,155,2,25,14:42:46,21.128,21128,,,,,,,,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
845,30,2,26,14:43:25,20.487,20487,,,,,,,,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
845,808,2,26,14:43:33,24.232,24232,,,,,,,,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
845,3,2,27,14:45:01,19.534,19534,,,,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
845,4,3,29,14:47:26,20.738,20738,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
845,17,3,29,14:47:27,20.279,20279,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
845,5,2,28,14:47:28,20.807,20807,,,,,,,,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
845,815,2,29,14:48:40,21.143,21143,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
845,15,2,29,14:48:41,21.723,21723,,,,,,,,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
845,39,2,28,14:48:52,24.448,24448,,,,,,,,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
845,18,2,30,14:49:06,20.763,20763,,,,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
845,16,2,30,14:50:19,20.267,20267,,,,,,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
845,814,2,32,14:53:02,20.126,20126,,,,,,,,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
845,20,3,34,14:54:42,20.426,20426,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
845,1,3,35,14:56:14,20.473,20473,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
845,816,2,34,14:58:05,22.982,22982,,,,,,,,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
845,22,3,35,14:58:09,20.650,20650,,,,,,,,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
845,13,3,36,14:58:48,22.419,22419,,,,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
845,813,3,36,14:59:14,21.574,21574,,,,,,,,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
845,2,2,36,14:59:22,21.953,21953,,,,,,,,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
845,153,3,36,14:59:25,21.019,21019,,,,,,,,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
845,4,4,39,15:02:54,20.380,20380,,,,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
845,10,2,38,15:03:54,21.632,21632,,,,,,,,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
845,30,3,41,15:06:21,20.451,20451,,,,,,,,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
845,808,3,41,15:06:36,21.739,21739,,,,,,,,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
845,5,3,41,15:07:42,23.068,23068,,,,,,,,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
845,3,3,42,15:07:53,20.395,20395,,,,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
845,67,3,42,15:08:31,20.819,20819,,,,,,,,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
845,15,3,43,15:10:27,23.001,23001,,,,,,,,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
845,155,3,44,15:11:40,20.500,20500,,,,,,,,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
845,17,4,47,15:14:50,19.984,19984,,,,,,,,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
845,20,4,48,15:15:41,20.292,20292,,,,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
845,815,3,47,15:16:00,21.829,21829,,,,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
845,18,3,48,15:16:10,20.107,20107,,,,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
845,1,4,49,15:17:11,20.988,20988,,,,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
845,16,3,48,15:17:54,23.230,23230,,,,,,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
845,39,3,47,15:19:38,24.298,24298,,,,,,,,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
